UserIndex,UserID,CreatedAt,UserName,ScreenName,FollowersCount,FriendsCount,Followers,Friends
2166933879,2166933879,2019-08-15 16:58:25,BryanRoth,zenbrainest,3745,282,[],[]
2168939118,2168939118,2019-08-14 19:35:08,Robert,RobertNorCal,4237,4532,[],[]
2170735200,2170735200,2019-08-14 18:58:19,E👍🇺🇸👀,LionsFact,696,2092,[],[]
2170762054,2170762054,2019-08-15 17:27:26,Wesley Goatley,wesleygoatley,1741,364,[],[]
2174509045,2174509045,2019-08-14 19:48:19,❌Micee❌,SanMateogirl11,57926,53419,[],[]
2178297449,2178297449,2019-08-14 18:35:21,Jason 🕵️‍♂️,DarkAedinESO,1096,2338,[],[]
2179933621,2179933621,2019-08-15 17:47:23,Kimmo Halunen,khalunen,296,284,[],[]
2180792526,2180792526,2019-08-14 18:58:01,Karen Ritz,fritzkar,38,71,[],[]
2182343374,2182343374,2019-08-14 18:26:58,Tyler C,tylercas23,165,30,[],[]
2184866269,2184866269,2019-08-15 17:49:07,Mike,jmichaelp62,1251,1304,[],[]
2187123704,2187123704,2019-08-14 18:38:08,Cynthia Kuns,cynthiakuny,631,236,[],[]
2187598664,2187598664,2019-08-14 18:53:10,Agus,AgussCollante,184,179,[],[]
2193267170,2193267170,2019-08-14 19:05:59,AnnMarie American,AnnMarieAmerica,1088,602,[],[]
2194457580,2194457580,2019-08-14 19:10:08,Mike,mikfranks,464,513,[],[]
2195572501,2195572501,2019-08-15 18:13:11,Deplorable Hyde 🇺🇸,HydeJekyl67,2441,4997,[],[]
2196058678,2196058678,2019-08-14 19:46:38,Faisal M. Shaikh,FaisalShaikh113,307,195,[],[]
2196795291,2196795291,2019-08-14 18:28:11,Mordechai Burg,RavBurg,2478,152,[],[]
2199610516,2199610516,2019-08-14 20:17:45,Terry Renner,RennerTerry13,603,712,[],[]
2200428125,2200428125,2019-08-14 17:52:18,Profesional Whistler,blueEyeBallz,765,664,[],[]
2203319557,2203319557,2019-08-14 19:47:34,Laura lvsmyland🌟🌟🌟,Lauralvsmyland,1228,1174,[],[]
2203749578,2203749578,2019-08-14 19:15:02,Sara Stasila,SaraStas,275,594,[],[]
2209906939,2209906939,2019-08-14 19:56:23,Ann Turner,anntinaz480_ann,1382,645,[],[]
2210790840,2210790840,2019-08-15 16:30:25,Mac Neal's Dog,woolymacith,1060,1337,[],[]
2211112023,2211112023,2019-08-14 18:38:32,EOD Actual,tpdeod32,10550,11464,[],[]
2212778272,2212778272,2019-08-14 18:20:19,Manus,manusbothma007,44,545,[],[]
2214963553,2214963553,2019-08-14 20:28:15,Deborah Rice⭐⭐⭐,Countrylife82,403,578,[],[]
2224361676,2224361676,2019-08-15 16:42:44,Laiq Zada,_z_a_d_a_,7978,7090,[],[]
2225603228,2225603228,2019-08-14 17:44:17,Kim Hendrickson,KimHendrickson4,42,101,[],[]
2225678221,2225678221,2019-08-14 18:54:37,Athena Cruz,kjfkugkujvj,1289,2189,[],[]
2225768023,2225768023,2019-08-14 20:03:22,kinsman1,kinsman1of3,248,290,[],[]
2226870194,2226870194,2019-08-15 18:20:40,Joe Coelho,JoeCoelhoSJ,172,191,[],[]
2228431249,2228431249,2019-08-14 18:06:31,Flower Cyan 🌸,Flower_Cyan,853,462,[],[]
2235033216,2235033216,2019-08-14 18:32:15,The Phantom Brigade 🇧🇷🇺🇸🇮🇱 🦡,kantynho00,614,518,[],[]
2235550764,2235550764,2019-08-14 19:10:08,walkedAway,tetebcasb,506,645,[],[]
2241253454,2241253454,2019-08-14 18:27:58,Kacey Birchmier,KaceyBirchmier,1167,506,[],[]
2246970305,2246970305,2019-08-14 20:09:53,Jeff Thiessen,JeffThiessen3,3159,1833,[],[]
2249520006,2249520006,2019-08-15 18:09:59,Thomas B Stovall Jr,bstovalljr,77,85,[],[]
2252163905,2252163905,2019-08-15 18:33:43,John,jt557777,3390,5001,[],[]
2255875948,2255875948,2019-08-15 17:54:45,Taku_Gunnz,TakuGunnz,294,289,[],[]
2260956925,2260956925,2019-08-15 17:53:52,Big4Bio:SFBay,Big4BioSF,1377,1067,[],[]
2261554060,2261554060,2019-08-14 18:53:44,I,CobyAboagye,734,314,[],[]
2263835697,2263835697,2019-08-14 19:02:57,Larray,QuentinDiebold,356,243,[],[]
2265580466,2265580466,2019-08-14 18:25:54,❌🇺🇸😀🏳️‍🌈👍🌈TRIPLLL🇺🇸😀🏳️‍🌈👍🌈❌,LAtriplll,1916,1978,[],[]
2266771286,2266771286,2019-08-14 19:58:31,☮️,JustExtraWoke,403,223,[],[]
2270027781,2270027781,2019-08-14 20:15:59,Suehorse 🐎 👠🇺🇸,FelizziSue,5864,6063,[],[]
2273118750,2273118750,2019-08-15 18:05:25,James Brooks,frobozsky,13,82,[],[]
2273396096,2273396096,2019-08-14 18:52:06,Dr. D,DocStowers,339,166,[],[]
2275177814,2275177814,2019-08-15 18:37:30,Tb,AlmadaTb,18,92,[],[]
2280134821,2280134821,2019-08-15 16:27:03,Sartaj Saifi,0786Sartaj,1033,827,[],[]
2281297118,2281297118,2019-08-14 18:11:43,DianneC 🇺🇸 #MAGA,DianneCannis9,18291,16367,[],[]
2282855196,2282855196,2019-08-14 20:11:26,Joey R. Anderson,crackshotvic,167,1658,[],[]
2284237279,2284237279,2019-08-14 18:25:09,ACADIA.org,acadiaorg,1067,145,[],[]
2285755814,2285755814,2019-08-14 19:45:07,🇺🇸 𝑪𝒉𝒓𝒊𝒔𝒕𝒊𝒏𝒆 🇺🇸,ChristineM114,5733,5470,[],[]
2286172482,2286172482,2019-08-14 19:02:35,Gin   ⭐️⭐️⭐️✝️🙏🏻⛪️🇺🇸🇨🇱,Derp49821403,2285,2416,[],[]
2287604644,2287604644,2019-08-14 18:53:59,rocmize1,mize_rocmize1,1238,1846,[],[]
2292654810,2292654810,2019-08-14 18:59:06,Jobu,johnxwind,265,556,[],[]
2295310706,2295310706,2019-08-14 19:33:57,Flint Beckstone,flintb22,165,373,[],[]
2296645992,2296645992,2019-08-15 18:11:20,Hailey Corr,HaileyCorr1,451,555,[],[]
2297338710,2297338710,2019-08-14 20:01:03,Catt (Your Majesty/Your Majesty's),CattHarmony,24623,3234,[],[]
2298531084,2298531084,2019-08-15 17:07:32,Gail Dunn Harris,gail_betsy,248,852,[],[]
2298543699,2298543699,2019-08-14 20:09:16,KeepFLGreat,MIAcalaEng,1614,2182,[],[]
2300718583,2300718583,2019-08-14 20:03:57,Sharon Rudder,brodysmammy,129,285,[],[]
2301963115,2301963115,2019-08-15 16:04:01,LF Events,EventsLF,3908,467,[],[]
2302092702,2302092702,2019-08-14 19:07:59,HORNE Healthcare,HORNEHealthcare,7733,6747,[],[]
2303652506,2303652506,2019-08-15 17:21:00,trumpathon,trumpathon,670,367,[],[]
2303762738,2303762738,2019-08-14 18:29:40,Will C,RealWillC_,950,1025,[],[]
2303776496,2303776496,2019-08-14 20:10:07,Kevin Brent,BrentKev,2272,4804,[],[]
2304347564,2304347564,2019-08-14 19:48:21,Dumetella Superbus,DumetellaSuperb,1856,1409,[],[]
2308937083,2308937083,2019-08-15 18:04:56,"Fyusion, Inc",fyusioninc,533,61,[],[]
2309352192,2309352192,2019-08-15 16:34:27,ROBIN M 🇺🇸,robinmccann13,6150,4331,[],[]
2310590391,2310590391,2019-08-14 19:14:44,𝗕𝗼𝗹𝗹𝗲 𝗔𝘂𝗸,bolleauk,245,862,[],[]
2313010911,2313010911,2019-08-14 18:33:32,Diane Wisham,praynDiane,1030,3124,[],[]
2315583427,2315583427,2019-08-15 17:31:59,Enthéos,EntheosShines,59944,53466,[],[]
2317369195,2317369195,2019-08-14 17:58:54,deplorable Mike 🇺🇸NRA LIFE MEMBER #WWG1WGA MAGA,mbohannon9,6420,6129,[],[]
2319182007,2319182007,2019-08-14 18:27:17,❌Christine O-TAZ🇺🇸🚂🚃✝️,AZFreePatriot,4776,5050,[],[]
2319394962,2319394962,2019-08-14 20:14:35,Darja Reuschke,DarjaReuschke,247,260,[],[]
2322470167,2322470167,2019-08-15 16:22:00,Xavier Golay #FBPE,ProfXGolay,1279,1114,[],[]
2326195717,2326195717,2019-08-14 19:27:59,Conservative Hawkeye,C7CorvetteZ06,1606,502,[],[]
2326219613,2326219613,2019-08-14 17:51:08,dawgsday,dawgsday7672,1453,1867,[],[]
2327390486,2327390486,2019-08-14 19:45:41,Jason D. Mead,JasonIs1Aries,89,509,[],[]
2327855671,2327855671,2019-08-14 19:31:09,LiveWithinMeans,cath654321,149,134,[],[]
2335426680,2335426680,2019-08-14 18:53:28,DoringHaak,DoringHaak,20801,19760,[],[]
2338377483,2338377483,2019-08-15 16:14:19,Paul H,heiligcp_paul,240,206,[],[]
2339257987,2339257987,2019-08-14 20:17:59,Steve Vance,svancetxbuckeye,41,42,[],[]
2339332262,2339332262,2019-08-14 19:12:09,CourtTracker,TrackingCases,167,281,[],[]
2341127299,2341127299,2019-08-15 17:19:01,NextWorld Capital,NextWorldCap,4523,3578,[],[]
2341388087,2341388087,2019-08-14 18:48:58,Bridget Rose,rose_bridget,7025,6754,[],[]
2341830598,2341830598,2019-08-14 18:58:20,mtnlvr111,mtnlover111,113,246,[],[]
2341977604,2341977604,2019-08-14 19:11:01,T-Covfefe,MyPlace4U,10353,8204,[],[]
2343128647,2343128647,2019-08-14 19:15:37,Alex,Shadow_408,110,375,[],[]
2344424186,2344424186,2019-08-14 19:49:04,lil bear,Pathfinder1963,646,735,[],[]
2346152484,2346152484,2019-08-14 19:28:04,James Brady,jimbradyispapa,513,904,[],[]
2349802280,2349802280,2019-08-14 17:52:35,nosce inimicum tuum✊🏻🇮🇹,ILIVM_IVLVS,373,341,[],[]
2352175717,2352175717,2019-08-15 16:05:42,Angelica Speranca Ce,Asperancace,75,273,[],[]
2352970656,2352970656,2019-08-14 19:49:02,JH,matthew5nine,543,446,[],[]
2353706182,2353706182,2019-08-14 18:12:53,USMC,drewbyers35,190,585,[],[]
2353757604,2353757604,2019-08-15 16:54:08,UbiOUbiEstVeritas,SheepdogRigger,238,489,[],[]
2359352239,2359352239,2019-08-15 16:15:10,Crowdfunding help,MurrayMaryj,188,309,[],[]
2362055840,2362055840,2019-08-15 17:43:24,Karen The Dark Angel of Editing Conlin,GramrgednAngel,2575,950,[],[]
2362679730,2362679730,2019-08-14 18:11:41,Elva Robinson,Elva_Robinson,1255,981,[],[]
2362868665,2362868665,2019-08-14 20:16:05,🇺🇸JasonDecker🇺🇸,jasondecker66,213,459,[],[]
2369509921,2369509921,2019-08-15 16:51:33,Anthony Harry,anthonyharryjnr,53,192,[],[]
2369993183,2369993183,2019-08-14 18:24:26,JG,JWG1229,759,2527,[],[]
2371830000,2371830000,2019-08-14 19:20:15,Gimme Some Truth,OzRepublic1776,2148,3030,[],[]
2372293546,2372293546,2019-08-14 19:29:44,Kellie,kellieog99,178,234,[],[]
2373993726,2373993726,2019-08-15 18:17:29,Gaby Wald,gaby_wald,562,495,[],[]
2374139022,2374139022,2019-08-15 17:43:07,Erin Willard,ErinCopyEditor,936,1175,[],[]
2375991404,2375991404,2019-08-14 17:51:43,RLG,flywaytomuch_7m,10223,10406,[],[]
2377759847,2377759847,2019-08-14 19:29:31,Yadira,ylorenzo0707,96,47,[],[]
2383099454,2383099454,2019-08-15 16:46:56,FA$E,thizznwitfase1,568,258,[],[]
2385274356,2385274356,2019-08-14 19:50:02,SearchAWS,SearchAWS,927,288,[],[]
2390240286,2390240286,2019-08-14 17:46:03,Elrock@Azeroth,bman304,107,980,[],[]
2391634303,2391634303,2019-08-14 18:21:32,HAK,g_kiolbassa,5788,5830,[],[]
2391721326,2391721326,2019-08-15 16:15:48,SPEEKLE NEWS,RealEmergencyMe,4440,4418,[],[]
2394557676,2394557676,2019-08-14 17:45:14,Steven Marks,stevenfmarks,1450,1740,[],[]
2396039133,2396039133,2019-08-14 19:12:04,🤖,chocolatMamiee,256,458,[],[]
2397000044,2397000044,2019-08-14 18:46:15,Kathy Helms,KathyHelms4,3185,2585,[],[]
2397468266,2397468266,2019-08-14 17:57:33,#SeekingTheTruth,TruthSeeker____,44084,47687,[],[]
2398300866,2398300866,2019-08-15 16:10:47,ROCKY,Rocky4959,3225,4480,[],[]
2402139912,2402139912,2019-08-14 19:59:19,Tom Kiedrowski,CedarTreeAdvice,1739,3845,[],[]
2402266876,2402266876,2019-08-15 16:19:35,Tobe Osakwe 🇺🇸🇳🇬,thosakwe,5124,3117,[],[]
2407163912,2407163912,2019-08-14 19:07:10,Mary Ann,MaryAnn59685931,848,673,[],[]
2407544636,2407544636,2019-08-14 18:29:20,Michael Kingsbury,Celtic_Films,1658,1623,[],[]
2411816269,2411816269,2019-08-14 19:06:27,Cole Van Zant,BarrelProofBull,653,945,[],[]
2416116865,2416116865,2019-08-14 17:46:22,∵⇔∴,b33ms33r,340,401,[],[]
2418182917,2418182917,2019-08-14 19:26:08,Chris R.,Coffee_2222,369,314,[],[]
2421258066,2421258066,2019-08-15 16:04:24,Kohei.Sakamoto,KoheiSakamoto88,274,643,[],[]
2425650450,2425650450,2019-08-14 17:47:59,Kimberly Addison - The MAGA Crocheter,SaucyMinx66,1035,1598,[],[]
2429079616,2429079616,2019-08-14 19:14:23,AnnaS,annas385,369,1308,[],[]
2429410915,2429410915,2019-08-14 20:05:22,Alice B. 🇺🇸,AliceB820,5729,5085,[],[]
2429747641,2429747641,2019-08-14 17:45:39,J. Vandekerckhove ☕,VandekerckhoveJ,2321,544,[],[]
2432666996,2432666996,2019-08-14 17:57:07,Sonny Burnett,a219224,7587,7641,[],[]
2438605506,2438605506,2019-08-14 19:49:33,David C Life,DavidLife6,1006,1861,[],[]
2438726460,2438726460,2019-08-14 19:14:10,kim waters,kimmwaters4,3353,860,[],[]
2440059511,2440059511,2019-08-14 17:46:59,Ben Golan,elapoides,6248,6259,[],[]
2440134164,2440134164,2019-08-14 20:07:22,Camilla Longden,CamillaLongden,290,469,[],[]
2440969560,2440969560,2019-08-14 17:45:42,Jude505,judith5519,2296,2650,[],[]
2443798333,2443798333,2019-08-14 19:05:09,John Francis De Leon,suiseijf,35,112,[],[]
2445878659,2445878659,2019-08-14 18:06:39,DataVisor,DataVisor,651,428,[],[]
2451388868,2451388868,2019-08-15 16:31:46,Lynn Byars,LynnLbyars55,9741,10674,[],[]
2455272614,2455272614,2019-08-14 19:57:38,Texas Transplant,dclark1005,2567,3566,[],[]
2458410882,2458410882,2019-08-15 17:33:06,Contrarian Scientist,MsContrarianSci,7292,7988,[],[]
2458476536,2458476536,2019-08-14 18:33:04,Pepperlesszzz,pepperlesszzz,1104,651,[],[]
2461415840,2461415840,2019-08-14 18:54:46,Brenda Granger,rramom59,681,1172,[],[]
2463865914,2463865914,2019-08-14 20:08:10,Jim Brunner,Really_JimB,4355,4968,[],[]
2464507698,2464507698,2019-08-14 19:45:13,Ruth King,ruthking907,353,1090,[],[]
2465254284,2465254284,2019-08-14 19:23:21,PJS,PJS18463750,5054,793,[],[]
2465642998,2465642998,2019-08-14 18:58:11,Funbi🔺,FunbiAngelo,288,372,[],[]
2466386563,2466386563,2019-08-14 18:49:07,Alexander Peresviet,AlexPeresviet,2831,3350,[],[]
2486580107,2486580107,2019-08-15 16:13:39,Hamad Al Homidani,alnaif_eng,146,1415,[],[]
2486815920,2486815920,2019-08-14 19:58:57,James Clayton/sweeth2o,sweeth2oPro,3617,5002,[],[]
2487165551,2487165551,2019-08-14 18:56:24,Trumpista,toma34b,4415,5002,[],[]
2490200840,2490200840,2019-08-14 18:07:55,TweetsOfShame 🇺🇸,Tweets0fShame,1071,1235,[],[]
2494245960,2494245960,2019-08-14 17:49:05,Dan Marsh,Daniel_R_Marsh,320,440,[],[]
2496954524,2496954524,2019-08-14 19:06:27,anthonyoliver,anthony37913451,49,264,[],[]
2503011278,2503011278,2019-08-14 18:12:30,VERMONT,Vermontruth,87,177,[],[]
2504981221,2504981221,2019-08-14 19:34:34,TD,td21241,5136,5139,[],[]
2512808834,2512808834,2019-08-14 20:00:57,Raptor Jésus,RaptorJesus1313,60,672,[],[]
2513435574,2513435574,2019-08-14 20:01:46,Julie,JulesMXmom,87,104,[],[]
2517613931,2517613931,2019-08-15 17:06:23,RileyL,rileytheroyal,144,106,[],[]
2524380160,2524380160,2019-08-15 17:21:14,markiampraying,mark_sutto,717,3310,[],[]
2528078443,2528078443,2019-08-14 20:14:42,Dr. Ziriki Asuhbab,Dr_Ziriki,778,1398,[],[]
2528221556,2528221556,2019-08-14 19:07:07,Jessica Parsons,goodjerseygirl,266,105,[],[]
2541578024,2541578024,2019-08-14 17:47:27,Kevin Mitchell,Windtalker15,1192,2802,[],[]
2545859673,2545859673,2019-08-15 18:11:44,Craig #HisNameWasSethRich (wizard) 🇺🇸 #MAGA,BradbuCraig,31139,34175,[],[]
2550575082,2550575082,2019-08-15 17:34:59,susan jones smith,sudischuricht,12246,12564,[],[]
2552949643,2552949643,2019-08-14 18:46:56,Bobbie McCullough,BobbiemacBobbie,138,62,[],[]
2555646577,2555646577,2019-08-14 20:16:48,"Ms. Understood, RN",TDsVoice,2638,2464,[],[]
2556576543,2556576543,2019-08-14 18:29:12,Anna Mairie,Anna_Mairie,108,194,[],[]
2556981854,2556981854,2019-08-15 16:46:11,Christophe Spaenjers,CSpaenjers,1128,540,[],[]
2557260104,2557260104,2019-08-14 19:56:44,Justamom,lnrobbins9,58,239,[],[]
2558324720,2558324720,2019-08-15 17:35:39,Muhammad Jahangir,GeologistMJ,498,602,[],[]
2559479456,2559479456,2019-08-15 18:30:57,"Sam Wise, MD",SamWiseMD,4003,4211,[],[]
2561239044,2561239044,2019-08-14 19:03:38,Joni Kämäräinen,JoniKamarainen,441,95,[],[]
2561936749,2561936749,2019-08-14 19:22:45,Juan Manuel Solana M,JuanMSolana,836,963,[],[]
2561992290,2561992290,2019-08-14 19:21:14,meta,yronladi,1539,963,[],[]
2563633621,2563633621,2019-08-14 18:11:17,CABASE,CabaseAr,2704,323,[],[]
2570947334,2570947334,2019-08-14 20:28:27,Joe Eliseon,JoeEliseon,23067,14195,[],[]
2572078352,2572078352,2019-08-14 19:18:41,Trebor,trebor1918,134,206,[],[]
2573880420,2573880420,2019-08-14 20:08:07,Uber Engineering,UberEng,38420,6215,[],[]
2578833583,2578833583,2019-08-14 20:10:46,DBMI at Harvard Med,HarvardDBMI,3660,746,[],[]
2582438558,2582438558,2019-08-15 17:40:15,blitzmitzvah,blitzmitzvah,94,268,[],[]
2583733904,2583733904,2019-08-15 16:38:31,IT Virginia,ITVirginia,278,85,[],[]
2588329891,2588329891,2019-08-14 18:06:56,✞ Cozy Chan ✞,Cozy_Chan,4380,1994,[],[]
2589947210,2589947210,2019-08-15 16:13:37,Heather🇺🇸 🇮🇱 ⭐️⭐️⭐️,ArmyStrongM0m,8786,8333,[],[]
2590437282,2590437282,2019-08-15 17:15:04,Jr RNA Scientists,jrRNAscientists,1499,171,[],[]
2596671277,2596671277,2019-08-14 17:49:21,❤🇺🇸🇨🇱Storme🇨🇱🇺🇸❤,stormestone,8190,8943,[],[]
2596836636,2596836636,2019-08-15 18:19:03,Experian DataLab,ExperianDataLab,28147,24480,[],[]
2602686098,2602686098,2019-08-14 17:45:55,ICKYZ Bear Arms 🐻💪🏼💪🏼,ICKYZ0,1449,3522,[],[]
2606631223,2606631223,2019-08-14 19:33:32,Alga Warren  ⭐️ ⭐️ ⭐️,Livnltlv,11545,11430,[],[]
2607012303,2607012303,2019-08-14 19:18:51,Tekk Corp,CorpTekk,42,138,[],[]
2607404960,2607404960,2019-08-15 17:10:58,Prof Andy Pardoe #intoAI #AI Conf & Expo 31st Oct,Pardoe_AI,13083,6316,[],[]
2608392828,2608392828,2019-08-14 18:36:44,Deplorable Covfefe,Reds_Herring,1791,1385,[],[]
2608756344,2608756344,2019-08-15 16:48:07,Hillary Navarro 🤓,SoyTanHillary,142,128,[],[]
2613043523,2613043523,2019-08-14 18:59:23,Dante,el8cho_o,314,193,[],[]
2614644025,2614644025,2019-08-14 19:34:01,austin🌴,rekrap0,254,343,[],[]
2616451555,2616451555,2019-08-14 18:56:44,Patriot Dy,heyitsdy,517,387,[],[]
2616463220,2616463220,2019-08-14 20:11:26,Tracy,IamTracyB,1159,1230,[],[]
2617388401,2617388401,2019-08-15 17:56:23,University Centre Shrewsbury,ucshrewsbury,2626,237,[],[]
2617689786,2617689786,2019-08-14 19:45:55,Dorothy Hesp,DorothyHesp,1086,301,[],[]
2618049634,2618049634,2019-08-15 18:11:37,carapax,carapaxit,213,209,[],[]
2619190345,2619190345,2019-08-14 19:21:49,yandere.py,umpatodoispato,40,167,[],[]
2623457956,2623457956,2019-08-15 16:05:28,John Mark Apilado,john_apilado,31,106,[],[]
2624272313,2624272313,2019-08-15 17:20:33,zoom,zoomlilly,122,226,[],[]
2627473372,2627473372,2019-08-15 17:27:30,Orlando FL VR,moejoeVR,536,1337,[],[]
2643840027,2643840027,2019-08-14 17:46:54,KrisLookingforHeroes,bbkd2001,720,998,[],[]
2644656877,2644656877,2019-08-14 18:58:49,Hades Miller #8872,HadesMiller,1039,1792,[],[]
2649418544,2649418544,2019-08-15 17:33:00,ALMA WEEK,jjksbf,211,149,[],[]
2649853080,2649853080,2019-08-14 20:18:28,CONNECT.TECH,connect_js,1604,309,[],[]
2654356639,2654356639,2019-08-14 18:55:07,janedoe,totemranch613,16213,14601,[],[]
2668389433,2668389433,2019-08-15 17:35:14,Margot K,krakerm1,2089,2759,[],[]
2670435529,2670435529,2019-08-14 18:27:07,👊Westley Boyd 🧬🗝,counterNWOsquad,157,647,[],[]
2678126028,2678126028,2019-08-14 18:56:24,⭐⭐⭐⭐⭐ I'm Done With The D's,Jerryv247365,77,128,[],[]
2687791180,2687791180,2019-08-14 20:00:24,Bigfoot,rust_dave,146,125,[],[]
2699133293,2699133293,2019-08-14 18:09:49,Conde,LawyerCount,1247,286,[],[]
2699310366,2699310366,2019-08-14 18:08:13,MɪƨƨT ⭐️⭐️⭐️,Deplorable_Bot,9069,9109,[],[]
2701652878,2701652878,2019-08-14 19:24:27,Aleksander Shalshin,asdsns,63,187,[],[]
2703747928,2703747928,2019-08-14 18:28:54,Scubadoo2u ⭐⭐⭐,MckownScott,10759,11759,[],[]
2704548373,2704548373,2019-08-15 18:19:45,NoSQL,NoSQLDigest,22313,5,[],[]
2710171056,2710171056,2019-08-15 16:52:25,Arminas,Arminas_13,21,87,[],[]
2710833132,2710833132,2019-08-15 17:57:04,TIGGS BENOIT,TiggsBenoit,308,805,[],[]
2712877389,2712877389,2019-08-14 18:26:52,• • • c🅰️t • • •,rolltidecorndog,3542,4432,[],[]
2713304133,2713304133,2019-08-14 18:11:11,jcimm,Joyce011950,99,48,[],[]
2715505187,2715505187,2019-08-14 18:24:27,Robin,RBH0131,2575,3325,[],[]
2719200017,2719200017,2019-08-14 19:21:30,pm,pistmink,39,308,[],[]
2722267649,2722267649,2019-08-14 20:15:58,C:\$Recycle.Bin,ywsgpp,176,163,[],[]
2728657237,2728657237,2019-08-15 17:01:34,fafa.👩🏻‍💻,DD_FaFa_,24501,8446,[],[]
2729121990,2729121990,2019-08-14 18:50:56,✨IntegrityIsNotForSale✨,IntegrityNeeded,1236,312,[],[]
2729773861,2729773861,2019-08-14 18:22:56,Nova 🇺🇸,nova_sue,3331,4922,[],[]
2731829592,2731829592,2019-08-15 17:26:22,Jessie Bull,jessie_he8021,1522,585,[],[]
2732052133,2732052133,2019-08-15 16:25:52,Ilkka Niemelä,Niemela_Ilkka,613,39,[],[]
2734422033,2734422033,2019-08-14 19:25:34,🇺🇸Proud American🇺🇸,angryfishersmom,5703,5963,[],[]
2735492344,2735492344,2019-08-14 20:19:04,Katarzyna Natkaniec,KNatkaniec,3955,3871,[],[]
2735511486,2735511486,2019-08-14 19:21:23,❌Joe FreedomLover❌🇺🇸🇺🇸🇺🇸,JoeFreedomLove,57342,54484,[],[]
2737421597,2737421597,2019-08-14 19:06:57,Jacques,LevJacques,32,322,[],[]
2742160467,2742160467,2019-08-14 20:03:26,file1013,file1013,302,157,[],[]
2742451171,2742451171,2019-08-14 19:03:27,Don R.,Canyoucanicanwe,1262,1549,[],[]
2745811486,2745811486,2019-08-15 17:14:37,u d,OtyesekD,73,493,[],[]
2746297926,2746297926,2019-08-14 20:18:40,🅾️ Truth & Justice Jilly❌❌,BuckeyeProud20,3506,4760,[],[]
2751326834,2751326834,2019-08-14 18:56:36,_ibsolm_,laurenibsolm,246,969,[],[]
2752985118,2752985118,2019-08-14 19:08:57,Lynne Richardson,lvbgal,269,176,[],[]
2753446223,2753446223,2019-08-14 17:58:11,Sharon Hagan,SharonShagan47,347,149,[],[]
2762855397,2762855397,2019-08-15 17:30:00,Arthur Doler,ArthurDoler,628,338,[],[]
2763007723,2763007723,2019-08-15 18:05:39,Sweeps Fox,SweepsFox,8676,4015,[],[]
2763943725,2763943725,2019-08-14 19:24:00,miracle michael,miraclmichael92,563,465,[],[]
2764878063,2764878063,2019-08-15 17:25:28,vmrale,ralevppl,36,306,[],[]
2766927420,2766927420,2019-08-14 18:21:50,AlexCornelius,AlexCornelius_,327,183,[],[]
2769470441,2769470441,2019-08-14 18:29:37,ugooo,ugo_ob,703,450,[],[]
2770131935,2770131935,2019-08-14 20:05:57,Top Star Hip Hop Radio,TopStarHipHopRa,2957,2025,[],[]
2771872677,2771872677,2019-08-14 18:53:47,Jackie Mancuso,jackiemancuso_j,131,343,[],[]
2774660844,2774660844,2019-08-14 17:46:42,Doc Plasmarob 🦞,plasmarob,1211,1891,[],[]
2776504548,2776504548,2019-08-15 16:09:27,NexLP,NexLP_Inc,966,1298,[],[]
2776896498,2776896498,2019-08-14 17:49:08,Catherine,cuppycoco,11397,11120,[],[]
2777995764,2777995764,2019-08-14 17:58:37,James Boremeister,Kiljoywasntbeer,264,213,[],[]
2780785403,2780785403,2019-08-14 19:05:34,Renee Blair,reneeblair56,7176,6969,[],[]
2782468024,2782468024,2019-08-14 18:33:12,🌸Sue Strider🌸,SueStrider,726,2039,[],[]
2786537101,2786537101,2019-08-14 19:50:51,CareerCenter@BLB,CareersBLB,923,700,[],[]
2788674493,2788674493,2019-08-15 17:11:19,Oluseyi Sonaiya,OluseyiSonaiya,1190,431,[],[]
2788926543,2788926543,2019-08-15 16:24:02,Juanes,gemnetworker,57201,51741,[],[]
2789826107,2789826107,2019-08-14 19:49:51,❤American Mom❤,Jurygal08,3810,2729,[],[]
2796580914,2796580914,2019-08-14 17:49:01,RedCell,RedCellWraith,15,50,[],[]
2798842122,2798842122,2019-08-14 19:11:30,jilb18,jilb18,277,271,[],[]
2799159616,2799159616,2019-08-14 18:10:53,My Info,tapiascarlos70,462,698,[],[]
2799239428,2799239428,2019-08-14 19:09:31,Ashley Martin,AshleyBrook88,386,1452,[],[]
2800618388,2800618388,2019-08-14 20:03:23,Bill C,golfr77,2240,125,[],[]
2804407228,2804407228,2019-08-14 18:09:41,Sbuda,HlatshwayoSp,490,1024,[],[]
2804776891,2804776891,2019-08-14 19:47:21,MICHANICAL™,MICHANICAL,111,92,[],[]
2807212838,2807212838,2019-08-14 19:08:26,DEPLORABLE  FOR TRUMP,deplorable1313,3810,4563,[],[]
2808223199,2808223199,2019-08-15 16:17:52,Interactive Arch Lab,ialab,2589,103,[],[]
2810469155,2810469155,2019-08-14 19:12:15,Team 27 volleyball,2T7volleyball,1673,2838,[],[]
2811362197,2811362197,2019-08-15 16:57:58,Dhruv Kumar Patwari,_dhruvk,13,36,[],[]
2811459983,2811459983,2019-08-14 19:28:42,Truth Artists News,TAnewsOfficial,348,1329,[],[]
2813950865,2813950865,2019-08-14 19:25:33,Evelyn,starrbasket,2490,4115,[],[]
2826276125,2826276125,2019-08-14 18:33:38,The Pastor's Wife,Truepastorswife,182,389,[],[]
